V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9969064	1	1	1	1	1	1	1	1	1	1
1	1	1	1	0.996892	1	1	1	1	1	1	0.981352	1	1	0.989122	1	1	1	1	1	1	1	1	1	0.99223	1	1	1	0.991453	0.994561	1	1	1	0.989122	0.982129	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.9575372	0.5350319	0.5456476	0.9065818	0.747346	0.2675159	0.7006369	0.4118896	0	0.4904459	0.3927813	0.4692144	0.2908705	0.5923567	0.4203822	0.477707	0.5923567	0.1592357	0.477707	0.3991507	0.2590234	0	0.3779193	0.6008493	0.1592357	0.1677282	0.3545648	0.1592357	0.1571125	0.552017	0.3184713	0.4755839	0.1592357	0.3949045	0.3757962	0.7070064	0.6709129	0.5944799	0.1698514
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9929078	0.9911348	1	0.9893617	0.9680851	1	0.9946808	0.9680851	1	1	0.9627659	0.9663121	0.9964539	0.9556738	0.9911348	0.9680851	1	0.9911348	0.9734042	0.9946808	0.9680851	0.9663121	0.9556738	1	1	1	0.9680851	1	1	1	1	1	1	1	0.9450355	1	1	1	0.930851	1
1	1	1	1	1	1	1	1	1	1	0.9961127	1	1	1	1	1	1	1	1	1	1	1	0.9834791	1	1	1	1	1	1	1	0.9980564	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	0.9855359	0.9697567	0.9980276	1	1	1	1	1	1	1	1	0.9960552	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9884533	0.9875418	0.9793376	0.9717411	0.9848071	0.9261622	0.9802492	0.9796414	0.8292313	0.8195078	0.9930112	0.9796414	0.9954421	0.9869341	0.9930112	0.9817685	0.9811608	0.997873	0.9650562	0.9884533	0.9945306	0.9972653	0.9942267	1	1	0.9908842	0.9890611	0.9960498	1	0.9854147	0.9884533	0.9981769	1	0.9972653	0.9917958	1	1	0.9726527	0.9911881	0.9790337
1	1	1	0.9830867	0.9957716	0.9809725	1	0.9887245	0.9654686	0.9852008	0.9950669	1	0.9922481	1	1	1	0.9992953	1	0.9971811	0.9936575	1	0.9971811	1	1	0.9901339	0.9985905	0.9971811	1	1	0.9675828	1	1	1	1	1	1	1	1	1	0.9971811
1	0.9680135	1	0.983165	0.9941077	0.9941077	1	0.9882155	0.9823232	0.9941077	0.9924242	0.9806398	0.9848485	1	1	0.9915825	0.983165	0.993266	1	1	0.9890572	0.9941077	0.9823232	1	0.983165	0.983165	1	0.983165	0.9806398	0.983165	0.979798	1	1	0.9680135	1	0.9941077	1	1	1	0.9840068
1	1	1	1	1	1	1	1	1	0.9861111	1	0.9842592	1	1	1	1	1	1	1	1	1	1	1	0.9768519	1	1	1	1	1	1	1	0.9916667	1	1	1	1	1	0.9972222	0.987963	0.9962963
0.9851421	1	0.997416	1	0.9793282	0.9819121	0.998062	0.9819121	0.9793282	1	0.9767442	0.9812661	0.9825581	0.9870801	1	1	1	1	0.9857881	0.9819121	0.99677	1	0.9819121	1	1	1	0.9812661	0.9819121	1	0.9812661	1	0.9793282	1	0.999354	0.9819121	0.9812661	0.9799742	0.9806201	0.9812661	0.9793282
0.9789954	0.9945205	0.9945205	0.9616438	1	0.9625571	0.9488584	1	0.9452055	0.9579909	1	0.9972603	0.9452055	1	0.996347	1	0.9945205	0.9945205	0.9789954	1	0.9835616	1	0.9945205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9561644	0.9844749
1	1	1	1	1	1	1	1	1	1	1	0.9703704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.9968504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0685358	0.1962617	0	0	0	0	0	0.1090343	0	0	0	0	0	0	0.152648	0	0.2336449	0	0	0	0	0	0	0	0	0
0.3140097	0.3623188	0	0.3623188	0	0	0	0	0.3623188	0	0.3623188	0	0	0.3623188	0	0.5748792	0	0.4541063	0	0.5603865	0.3623188	0.7246377	0.3623188	0	0.7826087	0	0	0.0096618	0.6280193	0	0.8067633	0	0	0	0	0	0	0	0	0.3623188
0.7945206	0	0.7260274	0.7260274	0	0	0	0	0	0	0	0.6438356	0	0	0	0	0	0	0	0.6575342	0.5068493	0	0	0.5616438	0.4520548	0	0	0	0	0	0	0.5890411	0.6164383	0.5342466	0.6575342	0.7808219	0.5205479	0.7534246	0.4246575	0
1	1	0.9976422	0.9920424	1	0.9929266	0.9955791	1	1	0.979664	1	0.841733	1	1	1	1	1	1	1	1	1	1	1	0.9997053	1	0.9938108	1	1	1	0.9991158	1	0.9994106	0.9952844	0.8941939	0.9260241	0.9776009	0.9793693	0.9563808	0.9316239	0.936929
1	1	1	1	1	1	1	1	1	0.9958333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.7494759	0.6509434	0.557652	0.6614256	0.4433962	0.3951782	0.5293501	0.4601677	0.1572327	0.4318658	1	0.7610063	0.8553459	0.8972746	0.8280922	0.9884696	1	0.9863732	1	1	1	0.9486373	1	1	0.9979036	1	1	1	1	1	1	1	1	1	1	1	0.9979036	1	0.9496855
0.9361453	0.8049209	0.6403046	0.6613942	0.6151142	0.56942	0.7574692	0.8629174	0.7117751	0.7346221	0.95372	0.9091974	0.9783245	0.9619215	0.9806678	0.9689514	0.9671939	0.9882835	0.9994142	0.9912127	0.9859402	0.9818395	0.9917985	0.9724663	0.9882835	0.9894552	0.990041	0.9947276	0.9771529	0.990041	0.9894552	0.9947276	0.9379027	0.9232572	0.9894552	0.9050967	0.9572349	0.6537786	0.5120094	0.5998828
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9992006	1	1	1	1	1	1	1
1	1	1	1	0.9950016	1	0.9987504	1	1	0.9993752	0.9990628	0.7079038	1	1	1	1	1	1	1	1	1	1	1	0.9837551	1	1	1	1	1	1	1	1	1	0.9637613	0.9475164	1	0.9812558	1	0.9956264	0.9996876
0.9138805	0.993921	0.9746707	0.8905775	0.9817629	0.6707193	0.9868287	1	0.9057751	0.7163121	1	0.5845998	1	1	0.9493414	0.9736575	1	1	1	1	1	1	1	0.8652482	1	1	1	1	1	1	1	1	1	0.9787234	0.8996961	0.8834853	0.8237082	1	0.7203647	0.7386018
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.9625604	0.9722222	0.8357488	0.986715	0.9492754	0.9951691	0.9963768	0.9879227	0.9251208	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9689526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0.1917808	0	0	0	0.1232877	0	0	0	0.0547945	0	0	0	0	0	0.2876712	0	0	0.3835616	0	0	0	0	0	0.2739726	0.2876712	0.3150685	0	0.2191781	0.260274	0	0	0	0	0	0	0	0	0
0.997151	0.9952517	0.997151	0.9534663	0.988604	1	1	0.965812	0.9819563	0.9515669	1	0.8347579	0.9639126	0.9867046	1	0.997151	1	1	0.985755	1	1	0.954416	0.9962013	1	0.988604	1	0.997151	1	1	1	0.9762583	0.957265	0.957265	0.9534663	0.9468186	0.997151	0.9724596	0.9515669	0.988604	0.957265
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.9354839	0.9784946	0.9175627	0.9641577	0.8781362	1	0.9749104	0.8709677	1	0.9139785	0.9175627	1	1	1	0.9784946	1	1	1	0.9605735	0.9032258	0.874552	1	1	1	0.9784946	1	1	1	0.8781362	1	1	1	0.9390681	1	1	1	1	0.9641577	1
1	1	1	1	1	1	1	0.9861111	1	0.962963	1	1	1	1	1	1	0.9814815	1	1	1	1	1	0.9953704	1	1	1	1	1	0.962963	1	0.875	1	1	1	1	1	1	1	1	1
0.5138889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4861111	0	0	0	0	0.2222222	0	0	0	0	0.125	0	0.5694444	0	0.125	0	0
1	1	1	1	1	1	1	1	1	1	1	0.994832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9917313	1	1	1	1	1	0.9994832
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9978632	0.9978632	0.9907407	0.994302	0.9978632	0.997151	0.9757835	0.9900285	0.9871795	0.9615384	0.9779202	0.9608262	0.9978632	0.9750713	0.994302	0.9893162	0.9921653	0.9964387	0.9430199	0.9921653	0.9907407	0.9978632	0.988604	0.991453	0.9921653	0.9700854	0.9707977	0.974359	0.968661	0.9551282	0.9978632	0.991453	0.9978632	0.9950143	0.9871795	0.9978632	0.9900285	0.9757835	0.9957265	0.9786325
0.4529617	0.46777	0.489547	0.4364111	0.5165505	0.9006969	0.3841463	0.6498258	0.9512195	0.5226481	0.7029617	0.4747387	0.78223	0.5844948	0.5409408	0.902439	0.8614982	0.9555749	0.9764808	0.880662	0.8919861	0.9547038	0.9512195	0.7883275	0.869338	0.8554007	0.7674216	0.9547038	0.8745645	0.9277003	0.978223	0.7099303	0.521777	0.8118467	0.8458188	0.347561	0.4259582	0.489547	0.2569686	0.3048781
1	1	1	1	1	1	1	1	0.9993127	0.9649485	1	0.9649485	1	0.9958763	1	1	1	1	1	1	1	1	0.9945017	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.7923498	0.9708561	0.9089253	0.9198543	1	0.9489982	0.856102	0.9052823	0.8342441	0.859745	0.8160291	1	0.9981785	1	1	0.9326047	0.9981785	0.9708561	0.992714	0.8579235	0.996357	1	0.9489982	1	0.9981785	0.985428	0.9690346	0.9981785	1	1	1	1	1	0.9599271	0.9234973	0.9653916	0.996357	0.859745	0.8123862	0.8032787
1	1	1	1	1	1	1	1	1	1	1	0.9507389	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9917898	1	1	1	1	1	1
0.9548916	0.9865261	0.9666081	0.8500293	0.9396603	0.7703574	0.8301113	0.8617458	0.4575278	0.446983	0.9332162	0.9695372	0.8746338	0.9484476	0.8242531	0.8687756	0.9871119	0.9976567	0.897481	0.9285296	0.9712946	0.9548916	0.963679	0.9906268	1	1	0.9461043	0.9490334	0.9853544	0.990041	1	1	0.9712946	0.9929701	0.9876977	1	0.9958993	0.9712946	0.9115407	0.9244288
1	1	0.8869565	0.8347826	0.9826087	0.7391304	0	0.1304348	1	0	0.2608696	1	0.5391304	0.4	0.8521739	0	0.6956522	0.0695652	0.1913043	0.9130435	0.7565218	0.8173913	0.4434783	1	0.3043478	0.4086956	0.1826087	0.6521739	0.9304348	0.2173913	0.4782609	1	0.9304348	1	1	1	1	0.6869565	0.426087	1
0.8781869	0.7549575	0.6586402	0.5481586	0.5467422	0.7110482	0.4929178	0.4674221	0.4263456	0.6657224	0.4730878	0.9844193	0.3909349	0.4405099	0.6954674	0.3172804	0.6005666	0.6827195	0.48017	0.8002833	0.7407932	0.786119	0.5524079	0.9730878	0.6997167	0.4405099	0.6203966	0.8767706	0.9390935	0.7804533	0.9263456	0.9320113	0.9943343	0.9787536	0.9929178	0.98017	0.9929178	0.9461756	0.9008499	0.9263456
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.961832	1	1	1	1	0.961832	0.9745547	1	1	0.9847328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	0.997549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9918661	0.9362041	0.9314194	0.9301435	0.9781499	0.9617225	0.9413078	0.9821371	0.9701754	0.9245614	0.9090909	0.5901116	0.9907496	0.9913875	0.9961722	0.9960127	0.9858055	0.9998405	0.9342903	0.9961722	0.999043	0.9961722	0.9907496	0.8204147	0.9993621	0.9814992	0.9641148	1	1	0.9910686	1	0.8256778	0.9247209	0.7467304	0.8223286	0.8513557	0.8842105	0.8320574	0.7819777	0.7947369
1	0.984279	0.9923851	0.9742078	1	1	0.985016	0.9852616	0.9909113	0.9756817	0.9688038	0.8452469	1	0.9972979	1	0.9859985	1	1	0.9970523	0.9997544	1	1	0.9995087	0.9985262	1	1	0.9965611	1	1	1	0.9906657	0.9992631	1	0.9867355	0.9955785	0.9887006	1	0.9943503	0.9545566	0.9778924
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.974611	1	1	0.986077	0.988534	0.9352989	0.989353	0.8927109	0.972973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9710579	1	1	0.989022	0.993014	1	0.99501	0.9800399	0.9790419	0.992016	1	1	0.9910179	0.99501	0.9780439	0.9820359	0.9760479	1	0.9780439	1	0.9790419	1	1	1	0.998004	0.993014	0.998004	1	1	0.9760479	0.998004	1	1	0.993014	1	0.9880239	1	0.998004	0.99501	0.9760479
1	1	1	1	1	1	0.983005	1	1	1	1	0.9942062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9895713	0.9918888
1	1	1	1	1	1	1	1	1	0.9829222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9917774	1	1	1	1	1	1	1	1	1	1	1
1	1	0.9904076	0.9668266	0.9844125	0.9296563	0.9656275	0.9416467	0.9392486	0.7601919	0.9588329	0.9216627	0.9916067	1	0.9724221	0.9840128	1	1	0.9752198	0.961231	1	0.9884093	1	1	1	1	0.9924061	1	1	0.9796163	1	0.9940048	1	0.9956035	1	1	1	1	1	0.9376499
0.9501312	0.988189	0.976378	0.9619423	0.9304462	1	0.9475065	0.988189	0.9737533	0.9855643	1	0.9776903	0.9698163	0.9619423	1	0.9435695	0.976378	0.9855643	0.9173228	0.976378	1	1	0.9645669	1	1	0.9698163	0.972441	1	0.9304462	0.9816273	1	1	0.9370078	0.9370078	0.9671916	1	0.9356955	0.9750656	0.984252	0.9698163
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	0.9912003	0.9697289	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999296	1	1	1	1	1	1	1	1	1	1
1	0.9219858	0.7777778	0.9739953	0.9905437	0.7541371	0.5862884	1	0.6832151	0.6619385	0.5981088	0.6950355	1	0.9787234	1	1	1	1	0.9716312	0.8747045	1	1	1	0.9739953	1	0.9763594	0.9196218	1	1	0.9952719	1	1	1	0.6501182	0.7777778	1	1	0.9929078	0.8865248	0.7068558
0.8824006	0.9261963	0.8507705	0.7899432	0.8134631	0.7939984	0.8767235	0.9156529	0.8564477	0.6690997	0.7891322	0.6577454	0.9075426	0.9513382	0.9416059	0.9480941	0.9537713	0.9935117	0.9318735	0.9432279	0.9691809	0.9553934	0.9740471	0.9659367	0.9399838	0.9562044	0.9951338	0.9562044	0.9545823	0.9854015	0.9854015	0.9935117	0.9610705	0.8361719	0.9424168	0.9586375	0.9310625	0.9594485	0.5352798	0.7339821
1	1	1	1	1	1	1	1	1	0.9834515	0.9905437	0.9929078	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.962175	0.9834515	1	1	0.9905437	0.9929078	0.9929078
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9577465	0.971831	1	0.9671361	0.9859155	0.971831	1	1	0.9859155	0.971831	1	0.4600939	1	1	1	0.9812207	1	1	1	1	1	1	1	0.4835681	1	1	1	1	1	0.9530516	1	0.9530516	1	0.7464789	0.6760563	0.8403756	0.370892	1	0.7652582	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9946752	1	0.9936102	0.9637913	0.9691161	1	0.9467519	0.9872205	0.9467519	0.9872205	1	0.9637913	1	0.9850905	1	0.9914803	0.9850905	1	0.9744409	0.9861555	0.9574015	0.9520767	0.9861555	1	0.9978701	1	0.9808307	1	0.9861555	0.9914803	1	0.9904153	1	0.9872205	1	1	1	0.9968051	0.9605964	0.9605964
0	0	0	0	0	0	0	0	0	0	0.3378378	0	0.3378378	0.045045	0	0	0	0	0	0.1621622	0	0	0	0	0	0	0	0.0855856	0.6756757	0	0.4144144	0	0	0	0	0	0	0	0	0
0.5694444	0.5972222	0	0.3472222	0.6296296	0.3194444	0.7824074	0.3518519	0	0	0	0	0.4398148	0.3472222	0.6944444	0.8055556	1	0.9722222	0.3611111	0.587963	0.8518519	0.412037	0.5509259	0.3935185	0.8425926	0.7638889	0.6944444	0.5833333	0.3564815	0.3472222	0.962963	1	1	0.3472222	0.0416667	0.9490741	0	0.6944444	0	0.3194444
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9930009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.933813	0.7699441	0.6497203	0.5756994	0.7720224	0.654996	0.571223	0.6214229	0.630056	0.508713	0.6110312	0.8115108	0.7098321	0.688729	0.7763389	0.8071942	0.7577938	0.885052	0.6992806	0.7306155	0.9066347	0.8565947	0.8044764	0.9905676	0.9232614	0.7189448	0.6530775	0.9079137	0.9018385	0.8495604	0.9822542	1	0.9788969	0.9670663	0.9464428	0.9189448	0.9344524	0.8532374	0.8033573	0.7360511
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9971703	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	0.9589041	1	1	0.9150685	1	1	1	1	1	1	1	1	1	1	1	0.9926941	1	1	0.9981735	1	1	1	1	1	1	1	0.9890411	1	1	1	0.9981735	1
0	0	0	0	0	0	0.0135135	0	0	0	0	0	0	0	0	0	0	0	0.0135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3648649
1	1	1	1	1	1	1	1	1	1	1	0.9938838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9938838	1	1	1	1
1	0.9945355	1	1	1	1	0.9863388	1	0.9972678	0.9945355	0.989071	1	1	1	1	0.989071	0.9863388	1	1	0.9945355	0.9945355	0.9672131	0.9863388	1	1	1	1	1	0.9781421	0.989071	0.9945355	1	1	1	1	1	1	1	1	0.9754099
0.9412568	0.7644809	0.7655738	0.647541	0.7172131	0.6297814	0.7784153	0.7336066	0.584153	0.5939891	0.7822405	0.9688525	0.8655738	0.8434426	0.8606557	0.8980874	0.8857924	0.9606557	0.9352459	0.9368852	0.9576502	0.960929	0.9595628	0.9830601	0.9718579	0.9571038	0.9519126	0.9480875	0.968306	0.9483607	0.9579235	0.9877049	0.9915301	0.9568306	0.9672131	0.9655738	0.974317	0.9210383	0.8863388	0.8885246
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9842061	1	1	1	0.9817124	1	1	1	1	1	0.9908562
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9919251	0.9916021	1	1	0.9851421	0.9880491	0.9922481	0.9844961	0.9928941	0.997739	0.99354	0.9554263	0.9890181	0.9896641	0.995478	0.99354	0.999354	0.996447	0.9912791	1	1	0.997739	0.9912791	1	0.998062	0.9903101	0.9906331	0.9896641	0.9928941	0.9835271	0.995801	0.997739	0.997093	0.9864341	0.997093	0.997093	1	0.997093	0.997739	0.9744832
1	1	0.9971921	1	1	1	1	1	1	0.9699157	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0.9829351	0.9772469	1	0.9982935	0.9681456	0.9596132	0.9334471	0.9425483	0.9795222	0.9505119	0.9897611	1	0.9994312	0.9988623	0.996587	0.9960182	0.9772469	0.9738339	0.9840728	0.996587	0.9908987	0.9846416	0.9977247	0.976678	0.9857793	0.9982935	1	0.9943117	1	0.9926052	1	0.9522184	1	0.976678	0.9988623	0.9823663	0.963595	0.9732651
0.9988833	1	1	0.9977666	0.9941373	1	1	1	1	0.9930207	1	0.6689001	1	0.9849246	0.9991625	0.9949749	0.9927415	0.9986041	0.9921831	0.9815745	0.9930207	0.9963707	0.9927415	0.9567281	0.9969291	0.9930207	0.9963707	0.9927415	1	0.9938582	0.9944165	0.9343942	0.9653825	0.9006142	0.9832496	0.9436069	0.9667783	0.9963707	0.9424902	0.9745952
1	1	1	1	1	1	1	1	1	0.9967949	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9850428	0.9973291	1	0.9978632	1	1	0.9919872
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9912088	0.9809524	0.9860806	0.9545788	0.9611722	0.9772894	0.9831502	0.9824176	0.9333333	0.9736264	1	0.8652015	1	0.9457875	0.985348	0.9824176	0.9736264	0.9824176	0.9611722	0.9318681	0.9648352	0.9611722	0.9677656	0.9904762	0.9824176	0.9941392	0.9824176	0.9611722	0.9611722	0.9655678	0.9714286	1	0.9406593	0.9516484	0.9326007	0.989011	0.9098901	1	0.959707	0.9611722
0.99137	0.96548	0.8182309	0.8079827	0.9131607	0.811219	0.8565264	0.99137	0.6957929	0.6833873	0.9374326	1	0.9314995	0.9746494	0.97411	0.9848975	0.9994606	1	0.9848975	1	1	1	1	1	1	0.9978425	1	1	0.9951456	1	1	1	1	1	1	1	1	0.9406688	0.925027	0.9099245
1	1	1	1	1	1	0.9757023	1	0.9422931	0.9946849	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	0.9729345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9982862	0.991431	0.9931448	0.9802914	0.9622965	0.9777207	0.9691517	0.9905741	0.9700086	0.9802914	0.9991431	0.9794344	0.9691517	0.9905741	0.9820051	0.9794344	0.9897172	0.9982862	0.9751499	0.9802914	0.9897172	0.9811482	0.9785776	0.9974293	0.9802914	0.9922879	0.9794344	0.9794344	0.9991431	0.9991431	0.9785776	1	0.9991431	0.9982862	0.9982862	0.9820051	1	0.9837189	0.9974293	0.9880034
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.994456	0.986833	0.9514899	0.978517	0.988219	0.9133749	0.9625779	1	0.9154539	0.9715869	0.987526	0.5301455	1	1	1	0.978517	1	1	1	1	0.966736	1	1	0.8399168	1	1	1	1	1	1	1	1	1	0.7532917	0.7470548	0.8607069	0.8364518	0.960499	0.952876	0.8995149
1	1	1	1	1	1	1	1	1	1	1	0.9882812	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0.9937032	0.9878001	0.9968516	1	1	1	0.9925227	0.9582841	0.995671	0.9905549	1	1	1	1	1	1	0.9921291	1	1	1	1	1	1	1	0.9972452	1	1	1	1	1	1	0.9901614	0.9929162	1	1	1	0.9992129	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0.9984424	1	0.9633957	0.9758567	0.9735203	0.9883177	0.9805296	0.982866	0.9968848	0.9735203	1	1	0.9719626	1	1	1	0.970405	0.9976636	1	1	0.9968848	1	1	1	1	1	1	1	1	1	0.991433	0.9735203	0.9742991	1	0.9758567	1	0.9727414	0.9711838
1	1	1	1	1	0.9932112	1	1	0.9993211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9527089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.989899	1	1	0.9894398	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.9976443	0.9976443	0.9964665	0.991755	0.9941107	0.9858657	0.9964665	0.9976443	0.9764429	0.975265	0.7762073	0.9941107	0.9988222	0.991755	0.9823322	0.9976443	0.9976443	0.9941107	0.9858657	1	0.9988222	0.975265	0.90106	0.9964665	0.9811543	0.9634864	0.9941107	0.9823322	0.9905772	0.9976443	0.9764429	0.9858657	0.8492344	0.9057715	0.8916372	0.9434629	0.9941107	0.9528857	0.9764429
0.9574592	1	1	1	1	1	1	1	0.9994172	1	1	0.1072261	1	1	1	1	1	1	1	1	1	1	1	0.7575758	1	1	1	1	1	1	1	0.951049	0.9516317	0.5681818	0.6724942	0.7231935	0.8292541	0.8292541	0.7033799	0.8426573
